SrcBytes,SIntPktMax,Proto_arp,Proto_icmp,Proto_ipv6-icmp,Proto_tcp,Proto_udp,State_CLO,State_CON,State_ECO,State_FIN,State_INT,State_NRS,State_REQ,State_RST,State_TST,State_URH,State_URHPRO
9120.293,909.21906,0.16807161,1.0032436,0.34554,0.53915733,0.21286319,0.47510147,0.5709685,1.0180888,0.35356247,0.2386687,0.2196181,0.14443488,0.47636038,0.5709685,0.25390345,0.17379357
6120.2305,811.84296,0.49790263,0.06923448,0.057613693,1.1016155,0.49790263,0.14622551,0.50232303,0.04815522,0.11131581,0.0022102073,0.2626591,0.49921077,1.3463708,0.08552789,0.0,0.2762326
734.79224,30030.418,0.570944,0.21438283,0.21899295,0.42905596,0.570944,0.08071513,0.15782766,0.19864947,0.570944,0.0,0.07290364,0.0,0.42905596,0.071467265,0.0,0.36811718
6120.3433,808.6522,0.0007180497,0.0029489174,0.24360402,1.1969743,0.0,0.24252771,0.5708312,0.18491921,0.5708312,0.19901432,0.567719,0.4993875,1.1691442,0.14942029,0.0,0.4183088
774.5708,15341.308,0.4155676,0.49933612,0.41686663,1.2610023,0.02771601,0.34478924,0.5707743,0.14288905,0.5707743,0.21436062,0.20191464,0.3547472,0.50495493,0.2326389,0.3165318,0.40704718
84.538864,0.0,0.071461596,0.0007181242,0.4978788,0.42910135,0.009424873,0.49944657,0.5777288,0.30450046,0.42943072,0.20509002,0.22350153,0.4271779,0.20632178,0.26354086,0.072897844,0.49944657
84.790184,96922.29,0.5708369,0.20007321,0.3676096,0.42916313,0.5708369,0.07378753,1.2642208,0.00071805716,0.045131996,0.0,0.42938426,0.22136822,0.5708369,0.17014411,0.5708369,0.42338088
6119.937,912.1972,0.11218148,0.3447461,0.070719995,1.4696782,0.21196836,0.42934588,0.5707859,0.18951693,0.14215797,0.11339664,0.15717706,0.0014535859,1.284869,0.14442922,0.088430256,0.37724894
242.4293,53247.92,0.5707271,0.28727457,0.15952519,0.42927292,0.5707271,0.35787055,0.14684561,0.14214358,0.5707271,0.07147994,0.086015016,0.23428953,0.42927292,0.5707271,0.15309107,0.020696364
7735.0,198.338,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473.0745,22695.322,0.5709341,0.042252004,0.22662105,0.42906588,0.5709341,0.06458148,0.6582368,0.03846155,0.42945737,0.019429967,0.24280375,0.42490828,0.11641449,0.29016948,0.2654922,0.5709341
519.0,9999.394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264.2188,203.34459,0.5709068,0.5709068,0.07073498,0.8838323,0.5709068,0.28571406,0.5709068,0.037392125,0.28732553,0.14681125,0.45901,0.14296402,0.6793948,0.07668811,0.4222771,0.5709068
666.11884,15235.035,0.5708098,0.07072296,0.35564545,0.4291902,0.5708098,0.03337007,0.0714908,0.26671353,0.5708098,0.2104136,0.17496535,0.4291902,0.42571315,0.10289309,0.34498146,0.0
6120.414,802.1284,0.5281201,0.07523166,0.49720854,0.6609357,0.57089776,0.42113745,0.57089776,0.21283685,0.0007181242,0.24610363,0.29272002,0.30801296,1.1314268,0.02018901,0.0,0.44683087
166.72382,49721.06,0.5178744,0.45109755,0.23020376,1.443064,0.017684387,0.068746775,1.4358146,0.3509695,0.48080266,0.10452996,0.48250562,0.0,0.41756696,0.48894256,0.47359076,0.28735524
774.5709,27596.746,0.12734812,0.006383702,0.31094694,1.2160974,0.13894981,0.14220002,0.57091016,0.42106974,0.57091016,0.5589783,0.34754634,0.14822985,0.42908984,0.0,0.22701378,0.26215783
827.9394,103.07793,0.5707147,0.42727938,0.3116639,1.1123687,0.5707147,0.14291634,0.5707147,0.41944155,0.4868888,0.36106512,0.30495688,0.07071117,1.0753455,0.22017732,0.5668044,0.5707147
119.60029,0.68089396,0.20139365,0.10578664,0.40010604,1.1988223,0.2627536,0.18629797,0.051118117,0.34843257,0.051118117,0.34950992,0.2973569,0.3052569,1.1687155,0.40010604,0.060591172,0.10860191
1282.273,1003.59186,0.57090414,0.42787415,0.0,1.2017069,0.2795564,0.37108418,0.57090414,0.31242907,0.57090414,0.2989376,0.3399371,0.57090414,0.42909583,0.57090414,0.1099475,0.57090414
6120.497,901.30505,0.57084024,0.41906056,0.42938676,0.70615095,0.10924908,0.52104294,0.57084024,0.22625905,0.57084024,0.14294733,0.2237185,0.20331171,0.4291598,0.0014938712,0.07072673,0.57084024
5429.0,2982.445,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886.4292,2819.5437,0.44393545,0.025076784,0.5246926,0.80036104,0.22474942,0.31695879,0.57074034,0.4248805,1.307156,0.0007490963,0.371755,0.016076095,0.57074034,0.0,0.0007490963,0.34312037
6119.6484,831.9145,0.15319967,0.0,0.27399057,1.266612,0.13512158,0.0737732,0.5707189,0.13574088,0.21433863,0.57014173,0.070711695,0.20385456,0.7193674,0.070711695,0.49626768,0.21411422
18659.0,778.778,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9974.0,17209.502,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7489.0,26181.607,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670.49475,11136.613,0.5707118,0.001493983,0.47071487,0.42928824,0.5707118,0.28111082,1.176713,0.16655916,0.5707118,0.34802997,0.34625036,0.2761519,0.0,0.00071789324,0.42344522,0.070710815
1110.5702,13608.198,0.57097787,0.18047234,0.07074378,0.42902216,0.57097787,0.29130554,0.0,0.20896414,0.30070388,0.44892198,0.5678648,0.711358,0.4246007,0.3087214,0.27237198,0.57097787
2869.277,21921.945,0.5709717,0.27535766,0.5709717,0.42902827,0.5709717,0.34051943,0.42902827,0.0,0.5709717,0.168039,0.0,0.5638443,0.070743024,0.16463086,0.3790272,0.5709717
