SrcBytes,SIntPktMax,Proto_arp,Proto_icmp,Proto_ipv6-icmp,Proto_tcp,Proto_udp,State_CLO,State_CON,State_ECO,State_FIN,State_INT,State_NRS,State_REQ,State_RST,State_TST,State_URH,State_URHPRO
1.3490964,-0.66015685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65352196,-0.66574144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.65843415,0.9472473,0.06339993,0.06339993,0.06339993,0.9366,0.06339993,0.06339993,-0.06339993,-0.06339993,0.06339993,0.06339993,0.06339993,-0.047689512,0.9366,0.05525335,-0.039469853,0.06339993
0.65352196,-0.6659254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6186004,0.13535489,0.03260869,0.032496277,0.0162489,0.9673913,0.03260869,0.03260869,-0.03260869,-0.03260869,0.03260869,0.03260869,0.03260869,-0.03260869,0.9673913,-0.0284011,-0.024528299,0.03260869
-0.7486396,-0.7151949,0.0028976542,0.0025150012,0.0028976542,0.9971024,0.0028976542,0.0028976542,0.9971024,-0.0028976542,0.0028976542,0.0028976542,0.0017898201,-0.0028976542,-0.0028976542,0.0013387382,-0.0014104745,0.0028976542
-0.75153846,4.753185,0.10884497,-0.10655046,0.05411665,0.891155,0.10884497,0.10831857,0.891155,-0.10884497,0.10884497,0.10884497,-0.028382331,0.10884497,0.07938765,-0.081873335,-0.08134693,0.10884497
0.65352196,-0.65998256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.75153846,2.2701492,0.08327096,0.08327096,0.048580527,0.91672903,0.08327096,0.06263652,-0.08327096,-0.08327096,0.08327096,0.08327096,0.082989804,-0.08327096,0.91672903,0.08327096,-0.06212259,0.08327096
1.0279729,-0.7009181,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05975764,0.4574987,0.13230708,-0.11558181,-0.082796276,0.8676929,0.13230708,0.13110165,0.8884604,-0.13230708,0.11558181,-0.13230708,-0.13230708,-0.13230708,-0.13110165,0.09803863,0.06425123,0.13230708
-0.64511555,-0.13860567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5414961,-0.6314997,0.069114886,-0.069114886,0.024225706,0.93088514,0.069114886,0.069114886,-0.024754861,0.069114886,0.069114886,0.069114886,0.069114886,0.069114886,0.93088514,-0.069114886,0.042087264,0.069114886
-0.7374618,0.035322767,0.12642947,0.12642947,0.11010967,0.87357056,0.12642947,0.12642947,-0.12642947,-0.12642947,0.12642947,0.12642947,0.09510042,0.87357056,0.09510042,0.12642947,-0.08633368,0.12642947
