SrcBytes,SIntPktMax,Proto_arp,Proto_icmp,Proto_ipv6-icmp,Proto_tcp,Proto_udp,State_CLO,State_CON,State_ECO,State_FIN,State_INT,State_NRS,State_REQ,State_RST,State_TST,State_URH,State_URHPRO
1.3490964,-0.66015685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65352196,-0.66574144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6029598,0.95938975,0.12336165,0.01814574,0.014779329,0.8331283,0.07585716,0.010611951,-0.032764494,-0.0136425495,0.04645294,0.07107884,0.0061861873,-0.023758888,0.95300096,0.002631545,-0.0022478104,0.018325448
0.65352196,-0.6659254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5912707,0.16238761,0.060089707,0.006677389,0.005039513,0.94117326,0.032840133,0.0059859157,-0.013175368,-0.002848506,0.028351009,0.028624892,0.008342564,-0.01978147,0.9520785,-0.004065335,-0.004039645,0.013790131
-0.7457144,-0.71227115,0.0036190152,0.00050759315,0.00031596422,0.9911763,0.0025956035,0.0004220605,0.9953061,-0.00078451633,0.00089782476,0.00096458197,9.858608e-05,-0.0016658902,-0.00041145086,-4.1127205e-06,-3.8325787e-05,0.00043404102
-0.74571615,4.7328105,0.23352873,-0.018331885,0.031684935,0.8557432,0.15396559,0.016732097,0.90679723,-0.028078556,0.12796712,0.08183867,-0.0013920665,0.035064995,0.033712983,-0.040512145,-0.0016949773,0.034524202
0.65352196,-0.65998256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7098478,2.3461285,0.12101352,0.027065754,0.0081115365,0.8562413,0.09412855,0.018534243,-0.053007424,-0.017157853,0.04224962,0.07695937,0.0038004518,-0.026028275,0.9560234,0.009312987,-0.0051367283,0.012788892
1.0279729,-0.7009181,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19206472,0.5898058,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.64511555,-0.13860567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47238123,-0.7006146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.61103237,0.16175224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.65352196,-0.6662842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
