SrcBytes,SIntPktMax,Proto_arp,Proto_icmp,Proto_ipv6-icmp,Proto_tcp,Proto_udp,State_CLO,State_CON,State_ECO,State_FIN,State_INT,State_NRS,State_REQ,State_RST,State_TST,State_URH,State_URHPRO
1.3490964446878986,-0.6601568228584426,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6535219801431185,-0.6657414177188357,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.5950341837147619,1.010647257745684,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6535219801431185,-0.665925411757374,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.5859917156756798,0.167851175753031,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.7557414747091652,-0.7222957622349713,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.7457419843661309,4.848361293213967,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.6535219801431185,-0.6599825821677532,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.7093402540549542,2.342678955773582,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0279729002230584,-0.7009180715613175,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.1920647105884859,0.589805788675725,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.6451155451619861,-0.1386056688858816,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.4723812198000323,-0.7006145703253125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6110323963992919,0.1617522352251931,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6535219801431185,-0.6662842202129456,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.7267296156685736,2.140319707471548,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.5859917156756798,0.8709680715126897,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.5734713753138737,-0.7063701356362339,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.7376269489464419,-0.7122352253062352,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.4682077730127637,-0.6547004558359458,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6535219801431185,-0.6605933712336338,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4933079951429707,-0.5411865185046366,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.08607550176004909,-0.5505079651617605,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.6535219801431185,-0.6645804824616411,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.560791383785451,-0.6676166996470124,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.5471033089283126,0.2750572214219976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.9709357941303864,0.7898105788070277,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.6101049637798989,-0.0733694838361753,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.5080873756466644,0.0684444807504116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.1002488812685749,0.5454068280883718,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.10607536999653124,-0.5693534264242645,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.6374642260519935,2.6844642622456134,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.2024983275566576,0.5828708141193306,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.5859917156756798,-0.7122321845566116,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.09633731538571076,-0.5548886484518736,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2.0465257744714647,-0.6509553423798606,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.7255703248943324,0.6316252756202085,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0057102954970798,1.2692750614766788,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.7049349491128372,2.3426950201112158,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
