SrcBytes,SIntPktMax,Proto_arp,Proto_icmp,Proto_ipv6-icmp,Proto_tcp,Proto_udp,State_CLO,State_CON,State_ECO,State_FIN,State_INT,State_NRS,State_REQ,State_RST,State_TST,State_URH,State_URHPRO
1.3490964,-0.66015685,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.65352196,-0.66574144,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.7027394,0.9911091,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.65352196,-0.6659254,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6397263,0.16532487,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.7497845,-0.71367985,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.75153846,4.832404,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.65352196,-0.65998256,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.75153846,2.340831,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0279729,-0.7009181,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.044471946,0.5596985,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.64511555,-0.13860567,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.58999074,-0.64733535,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.75153846,0.120481655,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.65352196,-0.6662842,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.75153846,2.129108,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.688421,0.85424554,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.6542274,-0.66030955,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.75153834,-0.6897001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.5742112,-0.6007662,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.65352196,-0.6605934,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.493308,-0.5411865,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.23863061,-0.5879355,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.65352196,-0.66458046,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.5607915,-0.6676167,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.5471033,0.27505723,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.9709358,0.7898106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.7198259,-0.11660546,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.72992176,0.019731803,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.080497496,0.5196866,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.23359022,-0.61422986,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.70273954,2.7048454,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.040187694,0.5520501,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.6642728,-0.6676138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36.293247,-0.75153846,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0465257,-0.6509553,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
